invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I943684,C150660,Male,19,Food & Beverage,5,41.08,Debit Card,20/10/2022,Viaport Outlet
I943105,C909914,Female,45,Shoes,1,41.15,Cash,25/04/2021,Cevahir AVM
I541398,C816995,Female,28,Technology,1,269.08,Cash,26/04/2021,Metropol AVM
I751564,C680895,Female,53,Cosmetics,3,82.87,Credit Card,28/02/2022,Torium
I168251,C856371,Male,46,Shoes,4,83.74,Debit Card,17/06/2021,Istinye Park
I418778,C600240,Female,38,Toys,1,97.39,Credit Card,15/06/2021,Cevahir AVM
I466267,C222390,Female,28,Clothing,5,98.35,Credit Card,18/01/2022,Metropol AVM
I585631,C576035,Male,62,Books,3,41.27,Cash,12/02/2021,Metrocity
I170836,C878325,Male,27,Food & Beverage,2,41.4,Credit Card,08/06/2021,Viaport Outlet
I151879,C147590,Female,30,Toys,1,73.34,Debit Card,29/01/2021,Metropol AVM
I701720,C305279,Female,31,Food & Beverage,1,59.06,Cash,27/01/2022,Cevahir AVM
I103379,C733941,Female,60,Books,1,39.21,Cash,19/01/2022,Torium
I317610,C636586,Male,34,Toys,3,90.94,Debit Card,15/01/2021,Torium
I309899,C946017,Male,66,Clothing,2,84.38,Cash,08/08/2022,Metropol AVM
I787455,C914936,Female,62,Clothing,5,105.33,Cash,29/03/2021,Metrocity
I764241,C487471,Female,47,Toys,3,64.72,Debit Card,07/03/2023,Zorlu Center
I607743,C300285,Female,27,Clothing,4,42.75,Cash,10/02/2021,Emaar Square Mall
I462618,C945228,Male,54,Cosmetics,3,102.11,Debit Card,30/04/2021,Metrocity
I407678,C184639,Female,27,Books,1,31.47,Cash,18/10/2022,Mall of Istanbul
I439964,C584161,Male,67,Cosmetics,3,102.38,Credit Card,18/04/2021,Kanyon
I276687,C293696,Male,47,Cosmetics,3,125.14,Debit Card,06/08/2022,Istinye Park
I145523,C280778,Female,18,Toys,4,87.82,Cash,28/03/2021,Emaar Square Mall
I237397,C442851,Female,57,Clothing,4,28.91,Credit Card,27/02/2023,Viaport Outlet
I618533,C459672,Female,21,Technology,3,315.93,Credit Card,17/02/2022,Mall of Istanbul
I954271,C589073,Female,23,Books,1,39.01,Cash,04/07/2021,Torium
I424945,C313872,Female,36,Books,4,29.5,Credit Card,01/08/2022,Viaport Outlet
I312471,C886395,Female,44,Cosmetics,3,76.14,Cash,11/05/2022,Emaar Square Mall
I739188,C362241,Male,28,Food & Beverage,4,40.75,Debit Card,07/06/2022,Cevahir AVM
I694818,C977239,Male,47,Clothing,3,110.68,Debit Card,05/07/2021,Viaport Outlet
I625608,C584620,Male,46,Books,4,29.31,Debit Card,27/12/2022,Cevahir AVM
I667515,C383454,Female,29,Shoes,3,90.57,Credit Card,26/09/2021,Emaar Square Mall
I995515,C202700,Female,24,Clothing,1,36.29,Cash,15/01/2023,Torium
I255551,C212527,Male,21,Technology,2,160.92,Cash,01/12/2021,Cevahir AVM
I358470,C833111,Female,58,Shoes,2,130.95,Debit Card,11/09/2021,Metrocity
I198037,C573536,Female,23,Souvenir,2,23.04,Cash,28/02/2021,Metrocity
I769894,C866067,Female,43,Cosmetics,1,31.81,Credit Card,22/08/2021,Viaport Outlet
I658270,C851049,Female,51,Cosmetics,1,47.87,Cash,26/03/2022,Viaport Outlet
I484914,C971929,Female,60,Books,2,14.13,Debit Card,21/10/2022,Mall of Istanbul
I993056,C185004,Male,36,Books,2,37.76,Cash,25/10/2021,Cevahir AVM
I568000,C273748,Male,37,Toys,1,78.59,Credit Card,02/12/2021,Cevahir AVM
I390826,C843648,Female,57,Books,5,25.73,Credit Card,08/01/2022,Istinye Park
I241818,C695054,Female,42,Food & Beverage,4,38.04,Credit Card,29/05/2022,Metropol AVM
I318555,C404501,Female,37,Clothing,5,28.01,Credit Card,30/08/2021,Torium
I349046,C158929,Female,58,Clothing,4,59.31,Debit Card,03/11/2021,Zorlu Center
I322961,C571544,Female,20,Clothing,2,77.44,Cash,08/10/2022,Torium
I648332,C445639,Female,62,Technology,2,364.41,Credit Card,21/09/2022,Viaport Outlet
I783803,C999498,Male,33,Books,1,40.38,Credit Card,14/05/2022,Metrocity
I904597,C472019,Female,38,Technology,3,266.82,Cash,12/05/2021,Mall of Istanbul
I280221,C785967,Male,46,Cosmetics,1,37.23,Credit Card,06/01/2021,Emaar Square Mall
I204637,C796874,Female,64,Technology,5,287.32,Credit Card,29/04/2022,Torium
I519216,C838168,Male,39,Technology,4,284.43,Cash,06/11/2022,Metrocity
I948713,C542447,Male,38,Clothing,4,30.29,Cash,23/01/2021,Metrocity
I212199,C829778,Female,28,Food & Beverage,2,64.42,Debit Card,22/03/2022,Metropol AVM
I655252,C398304,Female,66,Cosmetics,4,90.63,Cash,10/07/2022,Istinye Park
I675880,C810484,Female,47,Souvenir,3,33.64,Credit Card,11/02/2023,Cevahir AVM
I183026,C569435,Male,62,Books,2,41.55,Cash,25/01/2023,Zorlu Center
I867089,C513719,Male,61,Books,1,54.04,Cash,31/07/2022,Metropol AVM
I639399,C725461,Male,41,Books,2,43.33,Debit Card,30/08/2021,Metrocity
I414298,C772685,Female,31,Toys,3,74.08,Cash,01/12/2022,Metropol AVM
I940772,C825993,Female,64,Toys,2,20.7,Debit Card,25/10/2022,Mall of Istanbul
I906221,C798381,Male,54,Cosmetics,5,91.48,Credit Card,24/05/2021,Mall of Istanbul
I928204,C298272,Female,40,Clothing,3,55.55,Cash,07/08/2022,Zorlu Center
I627520,C372469,Female,67,Food & Beverage,1,53.25,Credit Card,19/10/2021,Metrocity
I726469,C917908,Female,69,Clothing,4,33.78,Credit Card,31/05/2021,Emaar Square Mall
I205611,C811348,Female,29,Souvenir,1,26.48,Cash,29/12/2022,Viaport Outlet
I397794,C448542,Female,24,Cosmetics,2,52.91,Debit Card,23/08/2022,Kanyon
I151349,C379268,Male,28,Clothing,5,110.6,Debit Card,30/05/2022,Istinye Park
I450021,C990271,Female,34,Clothing,4,61.12,Credit Card,08/12/2021,Viaport Outlet
I395010,C739875,Male,36,Souvenir,3,31.71,Cash,14/12/2021,Zorlu Center
I631622,C837167,Male,40,Shoes,2,84.47,Cash,08/05/2022,Kanyon
I807215,C206483,Male,28,Cosmetics,3,124.89,Cash,19/02/2022,Istinye Park
I832830,C439101,Male,50,Clothing,5,87.75,Credit Card,02/06/2022,Kanyon
I769616,C651777,Male,61,Souvenir,5,32.63,Cash,04/02/2023,Metropol AVM
I502219,C846599,Female,18,Technology,1,106.64,Cash,16/02/2022,Cevahir AVM
I684142,C514739,Male,30,Clothing,5,78.91,Credit Card,12/09/2021,Kanyon
I851405,C110427,Female,20,Clothing,4,38.33,Credit Card,24/02/2022,Cevahir AVM
I601632,C863680,Male,50,Cosmetics,3,103.09,Debit Card,31/10/2022,Viaport Outlet
I344601,C983982,Female,63,Cosmetics,2,119.08,Credit Card,01/01/2023,Kanyon
I804043,C183000,Male,23,Books,4,28.87,Cash,04/04/2021,Kanyon
I183795,C173230,Female,64,Cosmetics,2,121.23,Cash,16/06/2022,Torium
I653558,C860979,Female,56,Clothing,5,33.32,Credit Card,09/12/2022,Zorlu Center
I656115,C868297,Male,25,Shoes,5,99.66,Credit Card,23/07/2021,Kanyon
I214271,C206605,Female,36,Shoes,4,87.71,Credit Card,05/12/2021,Viaport Outlet
I622541,C608892,Male,26,Clothing,5,35.46,Debit Card,02/12/2021,Emaar Square Mall
I192910,C387959,Male,52,Cosmetics,5,139.89,Debit Card,21/08/2022,Viaport Outlet
I154855,C571464,Female,44,Shoes,2,140.59,Credit Card,15/04/2022,Torium
I802644,C156334,Male,20,Toys,2,93.78,Cash,01/06/2021,Kanyon
I897694,C758194,Male,49,Clothing,5,64.08,Cash,18/02/2023,Mall of Istanbul
I564288,C771884,Male,33,Clothing,4,27.99,Credit Card,11/12/2021,Metrocity
I674124,C303121,Male,37,Clothing,5,57.04,Credit Card,28/04/2022,Emaar Square Mall
I741215,C502420,Female,32,Technology,5,261.48,Debit Card,19/01/2022,Istinye Park
I835325,C411456,Female,41,Cosmetics,1,84.38,Debit Card,10/12/2021,Torium
I929079,C403731,Male,64,Cosmetics,2,127.84,Credit Card,30/05/2021,Emaar Square Mall
I907883,C329365,Female,53,Clothing,5,95.24,Credit Card,02/10/2022,Viaport Outlet
I926014,C910333,Female,57,Clothing,1,106.28,Credit Card,01/12/2021,Viaport Outlet
I531430,C111910,Female,27,Toys,4,55.33,Debit Card,07/02/2021,Zorlu Center
I953799,C628427,Male,53,Clothing,1,42.77,Debit Card,12/03/2021,Viaport Outlet
I564336,C828337,Male,50,Clothing,5,101.94,Debit Card,24/02/2021,Mall of Istanbul
I168017,C389212,Female,22,Clothing,2,55.6,Cash,26/02/2021,Mall of Istanbul
I899049,C965001,Male,20,Clothing,4,29.53,Credit Card,28/10/2021,Torium
I258222,C810893,Female,59,Books,4,35.84,Cash,20/10/2021,Kanyon
I359190,C336440,Female,69,Clothing,5,95.05,Debit Card,15/01/2021,Istinye Park
I812724,C249308,Female,46,Cosmetics,2,70.01,Debit Card,12/07/2021,Istinye Park
I499380,C734699,Female,33,Clothing,3,72.26,Debit Card,16/02/2023,Kanyon
I514011,C325953,Male,46,Toys,4,52.3,Cash,26/07/2021,Istinye Park
I914300,C888052,Male,58,Toys,5,92.38,Credit Card,30/10/2021,Kanyon
I657673,C567997,Female,40,Technology,4,310.54,Debit Card,11/11/2022,Metrocity
I407944,C725338,Male,38,Clothing,2,84.67,Debit Card,19/07/2022,Kanyon
I608992,C107736,Male,48,Toys,4,43.0,Cash,27/03/2021,Cevahir AVM
I567092,C228446,Female,47,Food & Beverage,4,21.64,Credit Card,22/09/2021,Mall of Istanbul
I353508,C886094,Male,29,Books,2,31.29,Credit Card,04/07/2021,Torium
I632174,C489542,Female,41,Toys,3,65.24,Cash,03/09/2021,Viaport Outlet
I632077,C202869,Female,60,Shoes,2,173.07,Credit Card,02/02/2023,Zorlu Center
I284601,C844309,Male,57,Cosmetics,3,59.2,Debit Card,11/11/2022,Viaport Outlet
I287722,C202799,Male,28,Clothing,2,88.71,Credit Card,06/03/2023,Cevahir AVM
I525014,C320868,Female,56,Food & Beverage,3,47.67,Debit Card,16/02/2023,Mall of Istanbul
I116496,C584296,Female,29,Souvenir,4,20.92,Credit Card,19/08/2022,Torium
I629620,C666121,Female,54,Clothing,1,109.87,Credit Card,17/12/2021,Zorlu Center
I568013,C612606,Female,49,Cosmetics,1,78.81,Credit Card,10/05/2021,Metrocity
I110685,C681629,Male,21,Souvenir,2,15.0,Credit Card,02/02/2022,Kanyon
I273125,C204784,Female,42,Cosmetics,4,129.7,Cash,30/11/2022,Zorlu Center
I249685,C508349,Female,54,Books,4,13.39,Cash,05/07/2022,Emaar Square Mall
I177699,C690499,Female,34,Clothing,2,82.73,Debit Card,31/01/2023,Cevahir AVM
I973644,C500624,Female,61,Cosmetics,4,83.81,Credit Card,14/06/2022,Metrocity
I189591,C284856,Female,34,Books,4,45.59,Debit Card,29/11/2022,Cevahir AVM
I643029,C995484,Male,36,Food & Beverage,3,46.46,Cash,27/08/2021,Torium
I357232,C882636,Female,47,Clothing,5,51.77,Credit Card,28/07/2021,Kanyon
I729684,C744995,Female,19,Toys,5,26.91,Credit Card,19/02/2021,Istinye Park
I744318,C880353,Female,42,Books,2,42.76,Cash,20/10/2022,Istinye Park
I204363,C782473,Female,52,Toys,4,78.24,Cash,22/12/2022,Torium
I284662,C868281,Male,60,Technology,3,172.15,Credit Card,25/04/2021,Viaport Outlet
I106751,C257130,Female,23,Cosmetics,5,39.43,Debit Card,02/12/2022,Metrocity
I807563,C593125,Female,38,Clothing,5,110.05,Cash,22/02/2021,Zorlu Center
I333469,C659397,Female,41,Clothing,1,71.77,Credit Card,24/04/2021,Viaport Outlet
I585923,C604402,Female,30,Technology,2,223.31,Credit Card,28/12/2022,Metropol AVM
I425665,C867570,Male,38,Technology,1,189.4,Cash,19/12/2022,Mall of Istanbul
I880211,C655510,Female,52,Clothing,3,91.89,Debit Card,30/12/2022,Torium
I464933,C182890,Female,42,Technology,4,124.17,Credit Card,08/04/2021,Torium
I643653,C713430,Female,18,Books,2,28.37,Cash,21/12/2021,Cevahir AVM
I124405,C482313,Female,61,Clothing,2,45.04,Cash,28/06/2021,Cevahir AVM
I449130,C839896,Female,47,Books,1,23.25,Cash,31/10/2022,Viaport Outlet
I243926,C726109,Male,49,Cosmetics,3,48.27,Cash,16/12/2021,Zorlu Center
I824860,C677116,Female,34,Shoes,5,159.41,Credit Card,08/01/2022,Metrocity
I841364,C653101,Male,58,Cosmetics,2,62.92,Credit Card,26/05/2022,Istinye Park
I301468,C195433,Female,63,Clothing,1,87.93,Debit Card,17/06/2022,Viaport Outlet
I317643,C672900,Female,48,Shoes,2,120.76,Debit Card,09/07/2022,Kanyon
I756483,C401913,Male,22,Clothing,1,49.97,Credit Card,12/09/2022,Metropol AVM
I142011,C850504,Female,22,Books,3,16.73,Credit Card,27/02/2023,Zorlu Center
I350431,C613265,Female,47,Clothing,1,34.49,Cash,27/06/2022,Metrocity
I281039,C213502,Female,58,Clothing,3,42.81,Credit Card,02/03/2022,Cevahir AVM
I507866,C338508,Male,57,Shoes,1,90.44,Cash,13/03/2021,Viaport Outlet
I163290,C387665,Male,20,Technology,5,125.83,Credit Card,16/11/2022,Viaport Outlet
I102858,C142554,Male,23,Technology,3,119.39,Debit Card,12/03/2021,Mall of Istanbul
I805194,C781779,Male,28,Technology,2,330.06,Debit Card,05/02/2021,Torium
I157292,C478569,Female,29,Clothing,3,78.83,Credit Card,03/02/2022,Metrocity
I590124,C839609,Male,52,Clothing,3,49.96,Debit Card,01/04/2021,Zorlu Center
I824551,C401577,Female,40,Souvenir,5,31.99,Debit Card,04/02/2022,Zorlu Center
I913610,C444531,Female,21,Clothing,5,71.25,Debit Card,17/08/2022,Emaar Square Mall
I588687,C856794,Female,29,Clothing,4,55.69,Debit Card,02/06/2021,Emaar Square Mall
I854444,C948959,Female,53,Technology,5,296.79,Cash,21/07/2022,Viaport Outlet
I260247,C896530,Male,32,Cosmetics,4,146.42,Cash,23/11/2021,Torium
I396354,C120817,Female,45,Souvenir,5,15.71,Credit Card,01/03/2022,Metrocity
I934266,C505003,Female,51,Books,4,31.05,Credit Card,07/02/2023,Mall of Istanbul
I497716,C849260,Male,44,Souvenir,2,27.83,Debit Card,28/03/2021,Zorlu Center
I971111,C436618,Female,32,Clothing,5,33.7,Debit Card,20/08/2022,Metrocity
I777737,C224808,Female,44,Books,5,55.58,Debit Card,22/01/2022,Istinye Park
I143161,C172347,Female,18,Toys,2,31.18,Cash,14/11/2021,Metropol AVM
I274293,C198611,Male,48,Souvenir,2,12.23,Credit Card,29/11/2021,Cevahir AVM
I685265,C443547,Female,45,Cosmetics,3,49.7,Credit Card,15/03/2022,Torium
I365264,C460905,Male,46,Cosmetics,5,148.9,Cash,11/01/2021,Metropol AVM
I883718,C383632,Female,53,Souvenir,4,35.01,Credit Card,09/06/2021,Emaar Square Mall
I462993,C120506,Female,45,Cosmetics,5,43.78,Debit Card,03/12/2021,Torium
I185961,C823099,Female,32,Clothing,4,109.41,Credit Card,17/07/2022,Cevahir AVM
I312825,C503582,Male,66,Food & Beverage,2,15.84,Debit Card,08/02/2023,Torium
I728467,C522921,Female,26,Souvenir,4,45.28,Debit Card,25/03/2022,Emaar Square Mall
I453626,C412935,Female,55,Books,2,12.97,Credit Card,25/01/2022,Kanyon
I618485,C253346,Female,66,Cosmetics,2,32.61,Cash,22/09/2022,Emaar Square Mall
I102828,C534702,Female,25,Cosmetics,5,116.64,Credit Card,17/02/2022,Emaar Square Mall
I445526,C749646,Female,65,Clothing,1,111.04,Debit Card,25/04/2021,Zorlu Center
I206246,C900480,Female,28,Toys,4,46.9,Cash,25/08/2022,Mall of Istanbul
I212883,C331760,Female,49,Clothing,1,109.49,Cash,14/02/2023,Cevahir AVM
I198857,C800148,Female,37,Food & Beverage,5,63.63,Debit Card,11/10/2021,Metrocity
I622169,C540602,Female,30,Clothing,5,97.29,Debit Card,19/03/2021,Cevahir AVM
I254507,C708867,Male,54,Food & Beverage,3,61.1,Debit Card,20/03/2022,Istinye Park
I864428,C926856,Male,28,Clothing,2,95.71,Cash,14/01/2023,Mall of Istanbul
I187819,C491451,Female,60,Food & Beverage,3,39.62,Credit Card,24/10/2022,Istinye Park
I338283,C805306,Male,65,Toys,5,74.4,Credit Card,07/01/2023,Emaar Square Mall
I328645,C380658,Female,19,Toys,5,75.64,Cash,31/08/2022,Istinye Park
I853410,C800489,Female,67,Technology,4,178.17,Cash,14/10/2022,Metropol AVM
I939879,C905453,Male,37,Toys,2,90.73,Debit Card,07/11/2022,Emaar Square Mall
I416400,C322825,Male,50,Clothing,4,53.62,Debit Card,08/06/2022,Torium
I398301,C263178,Female,27,Clothing,3,42.75,Cash,25/05/2021,Kanyon
I832830,C850481,Female,53,Clothing,1,31.98,Credit Card,15/04/2022,Cevahir AVM
I489068,C300704,Female,25,Food & Beverage,4,21.47,Credit Card,09/03/2022,Cevahir AVM
I465767,C325937,Male,62,Souvenir,4,34.82,Cash,25/10/2022,Mall of Istanbul
I212919,C297733,Female,50,Clothing,5,38.58,Cash,11/06/2021,Viaport Outlet
I267491,C385232,Female,68,Clothing,5,104.02,Cash,13/04/2022,Kanyon
I381663,C905591,Female,30,Clothing,3,124.15,Debit Card,27/12/2022,Metropol AVM
I242097,C167924,Female,62,Clothing,1,78.22,Cash,17/04/2022,Mall of Istanbul
I205706,C340589,Male,44,Toys,4,26.69,Cash,29/04/2021,Zorlu Center
I496711,C798976,Male,59,Cosmetics,2,94.23,Cash,11/12/2021,Zorlu Center
I904153,C347083,Female,68,Shoes,5,116.83,Debit Card,26/08/2021,Kanyon
I121472,C438870,Female,57,Shoes,1,46.9,Credit Card,11/06/2022,Emaar Square Mall
I361242,C409991,Male,46,Souvenir,5,43.07,Credit Card,09/02/2023,Metropol AVM
I368340,C830635,Male,38,Clothing,3,32.17,Credit Card,21/06/2022,Torium
I688826,C448112,Female,33,Clothing,4,70.71,Cash,29/01/2023,Zorlu Center
I208917,C447297,Female,54,Cosmetics,4,85.73,Cash,03/05/2021,Zorlu Center
I751299,C246456,Male,49,Books,4,24.77,Debit Card,26/05/2021,Mall of Istanbul
I528995,C105817,Female,69,Shoes,4,52.31,Credit Card,08/04/2021,Viaport Outlet
I151811,C834065,Male,22,Books,5,36.9,Credit Card,06/03/2023,Zorlu Center
I895788,C703707,Male,30,Technology,3,260.2,Credit Card,03/01/2022,Kanyon
I539218,C626843,Male,63,Clothing,4,50.28,Debit Card,06/08/2021,Metropol AVM
I594255,C206796,Female,63,Food & Beverage,3,31.48,Credit Card,28/11/2021,Mall of Istanbul
I990043,C966294,Male,62,Clothing,5,62.46,Cash,22/08/2021,Metrocity
I203117,C679678,Male,43,Books,1,42.48,Credit Card,15/01/2021,Mall of Istanbul
I153865,C358179,Male,19,Clothing,5,87.45,Debit Card,04/01/2023,Cevahir AVM
I778500,C826839,Male,19,Clothing,1,49.59,Credit Card,21/01/2021,Torium
I833806,C165688,Male,36,Souvenir,5,26.53,Credit Card,18/01/2022,Metropol AVM
I270437,C383703,Female,60,Technology,4,144.78,Cash,15/04/2022,Torium
I624466,C192067,Female,38,Shoes,3,66.76,Debit Card,23/08/2022,Zorlu Center
I969389,C592705,Female,29,Souvenir,2,39.65,Credit Card,07/07/2021,Mall of Istanbul
I316826,C716033,Female,23,Books,4,46.85,Debit Card,22/01/2022,Istinye Park
I481610,C669402,Female,28,Food & Beverage,4,24.75,Debit Card,24/02/2022,Metropol AVM
I844706,C916096,Female,46,Shoes,3,101.7,Cash,06/11/2022,Metrocity
I908600,C246596,Female,24,Cosmetics,3,38.14,Credit Card,02/01/2021,Cevahir AVM
I646849,C823109,Male,62,Clothing,1,82.65,Credit Card,03/11/2022,Mall of Istanbul
I530789,C113053,Male,63,Food & Beverage,2,38.8,Cash,28/06/2021,Istinye Park
I680839,C725142,Male,51,Clothing,5,118.48,Credit Card,20/06/2022,Metrocity
I123744,C766924,Male,65,Cosmetics,4,52.03,Credit Card,30/12/2022,Mall of Istanbul
I405661,C787509,Male,68,Food & Beverage,4,26.26,Debit Card,13/08/2022,Metropol AVM
I958299,C877291,Male,41,Books,4,37.03,Debit Card,14/04/2021,Metropol AVM
I459149,C806493,Female,28,Books,4,22.17,Cash,02/01/2021,Emaar Square Mall
I824464,C370339,Female,42,Cosmetics,3,123.69,Credit Card,13/02/2022,Kanyon
I329072,C368335,Male,34,Clothing,2,45.47,Cash,03/12/2021,Mall of Istanbul
I211308,C533799,Male,64,Food & Beverage,3,60.11,Debit Card,01/02/2022,Zorlu Center
I267826,C185407,Female,56,Clothing,4,81.34,Credit Card,08/01/2021,Mall of Istanbul
I226056,C710155,Female,29,Clothing,3,121.07,Cash,14/06/2021,Emaar Square Mall
I982978,C878052,Male,68,Clothing,5,42.49,Debit Card,12/08/2021,Zorlu Center
I578449,C695094,Male,64,Cosmetics,4,131.01,Cash,26/12/2021,Emaar Square Mall
I853516,C798297,Female,50,Clothing,2,56.15,Credit Card,23/09/2022,Metrocity
I813195,C389318,Male,28,Clothing,5,90.67,Cash,26/01/2021,Istinye Park
I735680,C214765,Male,59,Clothing,3,47.25,Debit Card,31/03/2021,Metropol AVM
I878153,C316022,Female,33,Clothing,2,38.77,Cash,24/09/2021,Mall of Istanbul
I784146,C543706,Male,49,Books,3,18.71,Cash,27/07/2022,Torium
I133077,C623832,Female,54,Clothing,5,101.98,Cash,06/07/2021,Kanyon
I716998,C624772,Female,27,Shoes,2,169.39,Cash,14/04/2022,Torium
I467725,C641322,Female,45,Toys,2,63.75,Credit Card,30/06/2022,Viaport Outlet
I273733,C307523,Male,68,Books,5,42.86,Debit Card,21/05/2022,Metropol AVM
I797125,C255432,Male,48,Cosmetics,2,100.42,Credit Card,08/07/2022,Cevahir AVM
I341587,C511658,Female,32,Books,1,14.73,Debit Card,15/06/2022,Zorlu Center
I489231,C651887,Female,53,Clothing,4,40.51,Debit Card,10/11/2022,Metropol AVM
I200196,C436919,Female,61,Shoes,5,171.17,Credit Card,21/09/2021,Emaar Square Mall
I404430,C770026,Female,50,Clothing,4,113.68,Cash,14/09/2022,Emaar Square Mall
I291040,C860557,Female,38,Clothing,3,76.0,Cash,07/10/2021,Metrocity
I434179,C924407,Female,22,Clothing,3,90.71,Cash,19/11/2022,Zorlu Center
I228809,C549001,Male,65,Cosmetics,5,138.06,Credit Card,26/09/2022,Emaar Square Mall
I580357,C360667,Female,68,Books,2,14.56,Credit Card,31/10/2021,Istinye Park
I572630,C753348,Female,30,Toys,5,78.46,Cash,28/01/2022,Mall of Istanbul
I538586,C970887,Female,26,Clothing,3,60.14,Debit Card,25/03/2021,Torium
I888673,C668977,Female,67,Food & Beverage,5,52.58,Cash,24/08/2022,Torium
I811753,C791416,Male,52,Souvenir,1,25.94,Credit Card,25/08/2021,Mall of Istanbul
I380501,C188371,Male,54,Clothing,2,56.56,Debit Card,30/05/2021,Mall of Istanbul
I449590,C761511,Male,66,Shoes,5,89.0,Cash,23/01/2021,Kanyon
I898664,C126303,Male,41,Food & Beverage,1,72.49,Debit Card,02/01/2023,Kanyon
I396227,C109756,Female,62,Clothing,1,50.98,Credit Card,28/06/2021,Metropol AVM
I719703,C291304,Female,19,Technology,4,291.31,Cash,15/02/2021,Torium
I607433,C239160,Male,30,Food & Beverage,3,31.34,Credit Card,23/03/2022,Metrocity
I783365,C664644,Female,65,Shoes,4,166.38,Debit Card,27/10/2022,Metrocity
I312066,C879474,Male,58,Toys,5,21.58,Credit Card,16/03/2022,Viaport Outlet
I585900,C152545,Male,45,Souvenir,1,28.97,Debit Card,06/01/2022,Zorlu Center
I440946,C600929,Female,20,Souvenir,1,32.35,Credit Card,16/05/2021,Mall of Istanbul
I682242,C184695,Male,59,Cosmetics,3,86.85,Cash,25/12/2021,Metrocity
I815571,C782953,Male,34,Technology,3,155.43,Debit Card,07/02/2023,Zorlu Center
I459325,C947793,Male,43,Food & Beverage,3,57.76,Credit Card,01/02/2021,Cevahir AVM
I650353,C701143,Male,55,Food & Beverage,3,29.45,Cash,02/10/2021,Istinye Park
I270635,C521516,Female,60,Shoes,3,77.22,Debit Card,26/02/2023,Kanyon
I321387,C619524,Female,40,Food & Beverage,2,71.17,Cash,30/01/2022,Metrocity
I303156,C206932,Male,41,Toys,1,32.41,Cash,28/06/2021,Mall of Istanbul
I901931,C255014,Female,56,Shoes,1,126.47,Debit Card,18/09/2022,Viaport Outlet
I947165,C714375,Male,47,Food & Beverage,4,57.4,Debit Card,07/04/2022,Emaar Square Mall
I347159,C378525,Male,32,Souvenir,1,26.48,Debit Card,05/08/2022,Viaport Outlet
I225147,C663279,Male,18,Food & Beverage,1,37.96,Cash,25/04/2022,Metropol AVM
I314364,C561830,Female,41,Clothing,5,83.92,Cash,09/12/2021,Emaar Square Mall
I343110,C658929,Female,24,Cosmetics,3,99.95,Cash,23/02/2023,Kanyon
I421835,C360315,Male,22,Clothing,4,110.27,Cash,30/04/2021,Viaport Outlet
